#section:000000000002, isUP:1, length:1, detectors:2
#time, lane, vehicle_id, vehicle_type, origin, destination, velocity
066791400,00020101,036805,21,000001,000002,0.0166667
000340400,00020101,000183,21,000001,000002,0.0166667
066795400,00020101,036808,21,000001,000002,0.0166644
000341100,00030100,000184,21,000001,000002,0.0166667
066798500,00030100,036810,21,000001,000002,0.0166667
066800600,00020101,036812,21,000001,000002,0.0163282
000348500,00030100,000189,21,000001,000002,0.0166667
066802900,00020101,036815,21,000001,000002,0.0159869
000354500,00030100,000190,21,000001,000002,0.0166667
066806600,00020101,036819,21,000001,000002,0.0163207
000356200,00020101,000192,21,000001,000002,0.0166667
000358600,00020101,000194,21,000001,000002,0.0164057
000358700,00030100,000195,21,000001,000002,0.0166654
066810000,00030100,036821,21,000001,000002,0.0166667
000361500,00020101,000197,21,000001,000002,0.0161949
066813900,00030100,036824,21,000001,000002,0.0166636
000362900,00030100,000198,21,000001,000002,0.016152
000363700,00020101,000199,21,000001,000002,0.0160376
000365000,00030100,000200,21,000001,000002,0.0155231
066816400,00020101,036826,21,000001,000002,0.0166667
000365800,00020101,000201,21,000001,000002,0.0151232
066818500,00020101,036827,21,000001,000002,0.0158965
066819000,00030100,036829,21,000001,000002,0.0163137
000367900,00030100,000202,21,000001,000002,0.0160184
000370000,00030100,000203,21,000001,000002,0.0154667
000374200,00020101,000204,21,000001,000002,0.0166357
066824800,00020101,036831,21,000001,000002,0.0165249
000374800,00030100,000205,21,000001,000002,0.0162125
000376400,00020101,000207,21,000001,000002,0.0153883
000376900,00030100,000209,21,000001,000002,0.0153174
066826200,00030100,036833,21,000001,000002,0.0166566
000379000,00020101,000211,21,000001,000002,0.0160009
000379500,00030100,000212,21,000001,000002,0.0158668
000388500,00020101,000215,21,000001,000002,0.0166667
066831700,00030100,036834,21,000001,000002,0.0166656
066834600,00030100,036835,21,000001,000002,0.0166002
066836400,00020101,036836,21,000001,000002,0.0166667
066838900,00020101,036838,21,000001,000002,0.0164657
066839900,00030100,036839,21,000001,000002,0.0162545
000400900,00030100,000219,21,000001,000002,0.0166667
000401400,00020101,000220,21,000001,000002,0.0166667
000403500,00020101,000221,21,000001,000002,0.0153901
066843600,00030100,036841,21,000001,000002,0.0165723
066846100,00030100,036842,21,000001,000002,0.0163741
000407700,00030100,000223,21,000001,000002,0.0166667
066849700,00020101,036845,21,000001,000002,0.0166667
000419400,00020101,000225,21,000001,000002,0.0166667
066867400,00030100,036852,21,000001,000002,0.0166667
000434600,00030100,000229,21,000001,000002,0.0166667
066871600,00030100,036854,21,000001,000002,0.0166654
000438700,00030100,000230,21,000001,000002,0.016665
000439700,00020101,000232,21,000001,000002,0.0166667
000441000,00030100,000233,21,000001,000002,0.0147374
066877200,00020101,036857,21,000001,000002,0.0166667
066878000,00030100,036858,21,000001,000002,0.0166665
066880200,00020101,036859,21,000001,000002,0.0166172
000445000,00030100,000236,21,000001,000002,0.0162085
000445600,00020101,000237,21,000001,000002,0.0166667
000447300,00030100,000238,21,000001,000002,0.0160631
066883700,00020101,036861,21,000001,000002,0.0159591
000449400,00030100,000241,21,000001,000002,0.0152236
066888900,00020101,036865,21,000001,000002,0.016584
066890500,00030100,036866,21,000001,000002,0.0166667
066891200,00020101,036867,21,000001,000002,0.0162243
066896200,00020101,036869,21,000001,000002,0.0165012
000462900,00030100,000246,21,000001,000002,0.0166667
000464600,00020101,000249,21,000001,000002,0.0166667
000465000,00030100,000248,21,000001,000002,0.0154232
066901100,00030100,036870,21,000001,000002,0.0166667
000467000,00030100,000250,21,000001,000002,0.014726
066905500,00020101,036873,21,000001,000002,0.0166667
066905600,00030100,036874,21,000001,000002,0.0166662
000470700,00020101,000252,21,000001,000002,0.0166667
000474800,00020101,000254,21,000001,000002,0.016665
066907600,00020101,036875,21,000001,000002,0.0156588
066909500,00030100,036876,21,000001,000002,0.0160812
066911200,00020101,036877,21,000001,000002,0.0161915
066911700,00030100,036879,21,000001,000002,0.01593
000482900,00030100,000257,21,000001,000002,0.0166667
066913900,00030100,036880,21,000001,000002,0.0158783
066914600,00020101,036881,21,000001,000002,0.0165145
000486000,00030100,000259,21,000001,000002,0.0166306
066916700,00020101,036882,21,000001,000002,0.0153806
066917000,00030100,036883,21,000001,000002,0.0161423
000486400,00020101,000260,21,000001,000002,0.0166667
000490000,00020101,000263,21,000001,000002,0.0166589
066920200,00030100,036886,21,000001,000002,0.0164311
000490400,00030100,000264,21,000001,000002,0.0161898
000492500,00030100,000267,21,000001,000002,0.0152556
066927300,00030100,036888,21,000001,000002,0.016657
066932000,00020101,036891,21,000001,000002,0.0166667
000506300,00020101,000272,21,000001,000002,0.0166667
000508400,00020101,000274,21,000001,000002,0.015559
066939400,00030100,036897,21,000001,000002,0.0166667
066942800,00020101,036899,21,000001,000002,0.0166667
000515300,00030100,000276,21,000001,000002,0.0166667
066945000,00020101,036900,21,000001,000002,0.0154035
000521400,00030100,000279,21,000001,000002,0.0166667
000522800,00020101,000281,21,000001,000002,0.0166667
000527700,00030100,000282,21,000001,000002,0.0166667
066950400,00020101,036902,21,000001,000002,0.0164251
000533000,00030100,000286,21,000001,000002,0.0166666
066957500,00030100,036904,21,000001,000002,0.0166667
000545200,00020101,000293,21,000001,000002,0.0166667
066965500,00020101,036906,21,000001,000002,0.0166667
000549400,00020101,000294,21,000001,000002,0.0166654
066968300,00020101,036907,21,000001,000002,0.0165789
000553000,00020101,000296,21,000001,000002,0.0159971
000553700,00030100,000297,21,000001,000002,0.0166667
000555600,00020101,000299,21,000001,000002,0.0162679
000556500,00030100,000300,21,000001,000002,0.0165789
066976900,00020101,036913,21,000001,000002,0.016666
000561200,00020101,000302,21,000001,000002,0.0165797
066978500,00030100,036915,21,000001,000002,0.0166667
000563300,00020101,000303,21,000001,000002,0.0154901
066985700,00030100,036916,21,000001,000002,0.0166667
066987600,00020101,036918,21,000001,000002,0.0166667
066989700,00020101,036919,21,000001,000002,0.0157737
066989700,00030100,036920,21,000001,000002,0.0166644
000571500,00030100,000307,21,000001,000002,0.0166667
066991800,00020101,036921,21,000001,000002,0.0150109
000575900,00020101,000309,21,000001,000002,0.0166667
066994800,00030100,036924,21,000001,000002,0.0163138
000578300,00030100,000311,21,000001,000002,0.0166667
066995600,00020101,036926,21,000001,000002,0.0159705
066997300,00030100,036928,21,000001,000002,0.0162517
000585400,00030100,000314,21,000001,000002,0.0166667
000587200,00020101,000315,21,000001,000002,0.0166667
000587600,00030100,000316,21,000001,000002,0.0160234
067000100,00030100,036929,21,000001,000002,0.0163986
000591400,00020101,000318,21,000001,000002,0.0166654
000594100,00030100,000321,21,000001,000002,0.0165617
000594300,00020101,000320,21,000001,000002,0.0156885
000596300,00020101,000322,21,000001,000002,0.0148581
067010200,00020101,036931,21,000001,000002,0.0166667
067010800,00030100,036932,21,000001,000002,0.0166667
000598100,00030100,000324,21,000001,000002,0.0166457
000599300,00020101,000325,21,000001,000002,0.0157941
000600200,00030100,000326,21,000001,000002,0.0155365
000602300,00030100,000329,21,000001,000002,0.0148614
067020200,00020101,036936,21,000001,000002,0.0166667
000607000,00030100,000334,21,000001,000002,0.0160774
000609100,00020101,000336,21,000001,000002,0.0166667
067024300,00030100,036938,21,000001,000002,0.0166667
000610800,00030100,000337,21,000001,000002,0.0165336
067026500,00020101,036939,21,000001,000002,0.0166667
000612900,00030100,000339,21,000001,000002,0.0154446
000613900,00020101,000340,21,000001,000002,0.0166665
000615500,00030100,000342,21,000001,000002,0.0159541
000616200,00020101,000343,21,000001,000002,0.0147378
000617600,00030100,000344,21,000001,000002,0.0150906
000619600,00030100,000347,21,000001,000002,0.0144616
067035000,00020101,036942,21,000001,000002,0.0166667
000621500,00030100,000350,21,000001,000002,0.014373
067037200,00020101,036943,21,000001,000002,0.016138
000624600,00030100,000351,21,000001,000002,0.0152864
067041000,00020101,036945,21,000001,000002,0.0163711
067041000,00030100,036946,21,000001,000002,0.0166667
000630400,00030100,000356,21,000001,000002,0.0164561
067047000,00020101,036948,21,000001,000002,0.0166416
000636100,00020101,000357,21,000001,000002,0.0166667
067053300,00030100,036950,21,000001,000002,0.0166667
000641300,00030100,000358,21,000001,000002,0.0166667
000641400,00020101,000359,21,000001,000002,0.0166666
000649700,00020101,000361,21,000001,000002,0.0166667
000652100,00020101,000363,21,000001,000002,0.0164057
067059800,00020101,036954,21,000001,000002,0.0166667
000658400,00030100,000365,21,000001,000002,0.0166667
067062100,00030100,036955,21,000001,000002,0.0166667
000662700,00030100,000369,21,000001,000002,0.0166658
067067300,00030100,036958,21,000001,000002,0.0166666
067067800,00020101,036960,21,000001,000002,0.0166667
000670200,00030100,000374,21,000001,000002,0.0166666
067075800,00020101,036963,21,000001,000002,0.0166667
000675500,00020101,000377,21,000001,000002,0.0166667
000676400,00030100,000379,21,000001,000002,0.0166667
000677700,00020101,000380,21,000001,000002,0.0154035
000678500,00030100,000381,21,000001,000002,0.0157737
067080300,00020101,036967,21,000001,000002,0.0166662
067080900,00030100,036969,21,000001,000002,0.0166667
067085100,00020101,036972,21,000001,000002,0.0162668
067086600,00030100,036973,21,000001,000002,0.0166667
000688500,00020101,000386,21,000001,000002,0.0166667
000691600,00030100,000387,21,000001,000002,0.0166667
067090400,00020101,036975,21,000001,000002,0.0166227
000700900,00020101,000393,21,000001,000002,0.0166667
067095900,00030100,036977,21,000001,000002,0.0166667
000705200,00030100,000397,21,000001,000002,0.0166667
000712200,00030100,000400,21,000001,000002,0.0166667
000713200,00020101,000401,21,000001,000002,0.0166667
000719000,00030100,000402,21,000001,000002,0.0166667
067100400,00030100,036978,21,000001,000002,0.0166662
000721800,00030100,000403,21,000001,000002,0.0165789
067102700,00030100,036979,21,000001,000002,0.0145474
067103000,00020101,036980,21,000001,000002,0.0166667
067104600,00030100,036981,21,000001,000002,0.0141608
000725000,00030100,000406,21,000001,000002,0.0156367
000729300,00020101,000408,21,000001,000002,0.0166667
000732100,00020101,000409,21,000001,000002,0.0165789
000732300,00030100,000410,21,000001,000002,0.0166384
067113700,00020101,036985,21,000001,000002,0.0166667
067116000,00020101,036986,21,000001,000002,0.0162425
067116700,00030100,036988,21,000001,000002,0.0166667
067118100,00020101,036989,21,000001,000002,0.0158581
000734500,00030100,000411,21,000001,000002,0.0161286
000738100,00030100,000412,21,000001,000002,0.0163523
067120400,00020101,036991,21,000001,000002,0.0159228
000740400,00030100,000414,21,000001,000002,0.0161138
000742500,00020101,000416,21,000001,000002,0.0166667
067126800,00020101,036994,21,000001,000002,0.0164934
000748700,00020101,000420,21,000001,000002,0.0166667
000751400,00020101,000422,21,000001,000002,0.0165503
067133500,00020101,036997,21,000001,000002,0.0166594
000754200,00030100,000425,21,000001,000002,0.0166667
000754800,00020101,000426,21,000001,000002,0.0157268
000756500,00030100,000427,21,000001,000002,0.0162425
000757600,00020101,000429,21,000001,000002,0.0163005
067138000,00020101,036998,21,000001,000002,0.0166651
067140300,00020101,037000,21,000001,000002,0.0162411
000767300,00030100,000432,21,000001,000002,0.0166667
000767800,00020101,000433,21,000001,000002,0.0166667
000769400,00030100,000435,21,000001,000002,0.0158965
067148700,00030100,037002,21,000001,000002,0.0166667
000770300,00020101,000436,21,000001,000002,0.0164657
067151900,00020101,037003,21,000001,000002,0.0166667
067154300,00020101,037004,21,000001,000002,0.0164057
000776700,00030100,000437,21,000001,000002,0.0165991
000777700,00020101,000438,21,000001,000002,0.0166492
000781600,00030100,000441,21,000001,000002,0.0166577
067161000,00030100,037008,21,000001,000002,0.0166667
000785300,00020101,000442,21,000001,000002,0.0166664
000785900,00030100,000443,21,000001,000002,0.0166643
067164700,00020101,037009,21,000001,000002,0.0166667
067167300,00030100,037010,21,000001,000002,0.0166667
000795000,00030100,000448,21,000001,000002,0.0166667
000797100,00030100,000450,21,000001,000002,0.0154795
000797500,00020101,000452,21,000001,000002,0.0166667
000799100,00030100,000453,21,000001,000002,0.0151332
000799600,00020101,000454,21,000001,000002,0.015559
000801600,00020101,000455,21,000001,000002,0.0150913
000801800,00030100,000456,21,000001,000002,0.015672
000803600,00020101,000457,21,000001,000002,0.0152236
067177400,00020101,037012,21,000001,000002,0.0166667
067178400,00030100,037014,21,000001,000002,0.0166667
000805600,00030100,000458,21,000001,000002,0.0162631
067179500,00020101,037016,21,000001,000002,0.0157737
000814800,00030100,000462,21,000001,000002,0.0166667
000816900,00020101,000463,21,000001,000002,0.0166667
067192700,00020101,037021,21,000001,000002,0.0166667
000823100,00020101,000466,21,000001,000002,0.0166667
067198000,00030100,037022,21,000001,000002,0.0166667
067199500,00020101,037023,21,000001,000002,0.0166667
000825200,00020101,000468,21,000001,000002,0.015559
067202700,00030100,037024,21,000001,000002,0.0166664
000832300,00020101,000473,21,000001,000002,0.0165721
000833300,00030100,000474,21,000001,000002,0.0166667
067205500,00020101,037026,21,000001,000002,0.0166667
067209500,00030100,037028,21,000001,000002,0.0166666
000839000,00030100,000477,21,000001,000002,0.0166667
067213700,00020101,037029,21,000001,000002,0.0166667
067216900,00020101,037030,21,000001,000002,0.0166404
000848700,00030100,000481,21,000001,000002,0.0166667
067221300,00020101,037031,21,000001,000002,0.0161909
067221300,00030100,037033,21,000001,000002,0.0166667
000850900,00020101,000482,21,000001,000002,0.0166667
000854900,00020101,000486,21,000001,000002,0.0166644
067225100,00030100,037036,21,000001,000002,0.0166625
000857300,00020101,000487,21,000001,000002,0.0144625
000860100,00030100,000489,21,000001,000002,0.0166667
067228500,00030100,037038,21,000001,000002,0.01593
000860500,00020101,000488,21,000001,000002,0.0159979
067232400,00020101,037039,21,000001,000002,0.0166667
067233400,00030100,037040,21,000001,000002,0.0165685
067234500,00020101,037041,21,000001,000002,0.0156588
000868700,00020101,000490,21,000001,000002,0.0166597
067237300,00030100,037042,21,000001,000002,0.0166442
000872700,00020101,000493,21,000001,000002,0.0166631
000873000,00030100,000494,21,000001,000002,0.0166667
000877700,00030100,000495,21,000001,000002,0.0166664
000880100,00030100,000496,21,000001,000002,0.0145521
000883000,00020101,000498,21,000001,000002,0.0166667
000885900,00020101,000499,21,000001,000002,0.0166007
000886100,00030100,000500,21,000001,000002,0.0164791
000888400,00020101,000501,21,000001,000002,0.014227
067257900,00020101,037047,21,000001,000002,0.0166667
067258500,00030100,037048,21,000001,000002,0.0166667
000889300,00030100,000505,21,000001,000002,0.0165991
000890300,00020101,000503,21,000001,000002,0.0137649
000892200,00020101,000506,21,000001,000002,0.0135354
067264900,00030100,037051,21,000001,000002,0.0166667
000895000,00020101,000507,21,000001,000002,0.0148484
067267900,00020101,037052,21,000001,000002,0.0166667
000897200,00030100,000509,21,000001,000002,0.0166651
067268300,00030100,037053,21,000001,000002,0.0166524
000898100,00020101,000510,21,000001,000002,0.0157457
000899400,00030100,000511,21,000001,000002,0.0154028
000908200,00020101,000516,21,000001,000002,0.0166667
000908400,00030100,000517,21,000001,000002,0.0166667
000910500,00020101,000518,21,000001,000002,0.0162425
067280200,00020101,037057,21,000001,000002,0.0166667
067281900,00030100,037060,21,000001,000002,0.0166667
000915300,00030100,000522,21,000001,000002,0.0166667
000917700,00030100,000523,21,000001,000002,0.0164057
000918600,00020101,000524,21,000001,000002,0.0166516
067287500,00030100,037062,21,000001,000002,0.0166666
000920800,00020101,000525,21,000001,000002,0.0153963
067291200,00020101,037064,21,000001,000002,0.0166667
000927200,00030100,000527,21,000001,000002,0.0166667
067294900,00020101,037065,21,000001,000002,0.016661
067295000,00030100,037066,21,000001,000002,0.0166667
000927700,00020101,000528,21,000001,000002,0.0165704
067297300,00020101,037067,21,000001,000002,0.0150103
067301400,00020101,037070,21,000001,000002,0.0162847
000935500,00030100,000532,21,000001,000002,0.0166667
000937600,00020101,000534,21,000001,000002,0.0166667
067306800,00020101,037075,21,000001,000002,0.0166247
067307400,00030100,037076,21,000001,000002,0.0166667
067309000,00020101,037077,21,000001,000002,0.0153754
067309500,00030100,037078,21,000001,000002,0.0153901
067314700,00020101,037082,21,000001,000002,0.0164553
000958600,00020101,000541,21,000001,000002,0.0166667
000960900,00030100,000542,21,000001,000002,0.0166667
000961000,00020101,000543,21,000001,000002,0.0164057
067321300,00020101,037087,21,000001,000002,0.0166569
000965400,00020101,000544,21,000001,000002,0.0164642
067323400,00030100,037088,21,000001,000002,0.0166667
067325900,00020101,037089,21,000001,000002,0.0166649
067326800,00030100,037090,21,000001,000002,0.0166524
000967600,00020101,000545,21,000001,000002,0.0152411
067329400,00030100,037091,21,000001,000002,0.0154388
067333600,00030100,037093,21,000001,000002,0.0164106
000976000,00030100,000551,21,000001,000002,0.0166667
067333900,00020101,037094,21,000001,000002,0.0166666
067337500,00030100,037097,21,000001,000002,0.0166124
000982400,00020101,000554,21,000001,000002,0.0166667
067341000,00020101,037100,21,000001,000002,0.0166667
000984300,00030100,000555,21,000001,000002,0.0166667
000984600,00020101,000556,21,000001,000002,0.016138
067344100,00020101,037101,21,000001,000002,0.0166306
067344200,00030100,037102,21,000001,000002,0.0166641
067346300,00030100,037105,21,000001,000002,0.015389
067346600,00020101,037103,21,000001,000002,0.014506
067351100,00030100,037106,21,000001,000002,0.016325
000996000,00030100,000561,21,000001,000002,0.0166667
067352800,00020101,037108,21,000001,000002,0.0165067
000999300,00020101,000566,21,000001,000002,0.0166667
001007200,00030100,000570,21,000001,000002,0.0166667
001011300,00020101,000573,21,000001,000002,0.0166667
001011500,00030100,000574,21,000001,000002,0.0166658
067365400,00030100,037112,21,000001,000002,0.0166667
067369400,00020101,037114,21,000001,000002,0.0166667
001027900,00030100,000579,21,000001,000002,0.0166667
001030600,00030100,000581,21,000001,000002,0.0165503
001031100,00020101,000582,21,000001,000002,0.0166667
067375100,00030100,037116,21,000001,000002,0.0166667
001033100,00030100,000583,21,000001,000002,0.0142149
067381400,00020101,037120,21,000001,000002,0.0166667
001036800,00030100,000585,21,000001,000002,0.0160862
001039000,00020101,000587,21,000001,000002,0.0166667
001039800,00030100,000589,21,000001,000002,0.0164631
067387500,00020101,037123,21,000001,000002,0.0166667
001041900,00030100,000591,21,000001,000002,0.0154438
001044400,00030100,000593,21,000001,000002,0.0158839
001045200,00020101,000594,21,000001,000002,0.0166667
001046400,00030100,000595,21,000001,000002,0.0154583
067397700,00020101,037127,21,000001,000002,0.0166667
067398600,00030100,037129,21,000001,000002,0.0166667
001052300,00030100,000598,21,000001,000002,0.0163554
067407600,00030100,037132,21,000001,000002,0.0166667
001061000,00030100,000602,21,000001,000002,0.016666
001062100,00020101,000603,21,000001,000002,0.0166667
001063500,00030100,000605,21,000001,000002,0.0164655
067411400,00030100,037135,21,000001,000002,0.0166625
067414600,00020101,037137,21,000001,000002,0.0166667
001067900,00030100,000607,21,000001,000002,0.0161498
001068700,00020101,000608,21,000001,000002,0.0166667
001070000,00030100,000609,21,000001,000002,0.014938
001071200,00020101,000611,21,000001,000002,0.0164657
001073700,00030100,000612,21,000001,000002,0.0160269
001073900,00020101,000613,21,000001,000002,0.0154609
067421600,00020101,037139,21,000001,000002,0.0166667
067425500,00020101,037141,21,000001,000002,0.0166636
067425800,00030100,037142,21,000001,000002,0.0166667
